Question,CorrectAnswer,GivenAnswer,Correct
"Најди ја должината на кривата y = ln x помеѓу точките каде y = 1/2 и y = 1.
A.0.53
B.0.86
C.1.18
D.1.36",c,,true
� 10^-10 M
B.1 × 10^-9 М
C.1 × 10^-3 М
D.1 × 10^-5 М",d,,true
"К-фолд вкрстена валидација е
A.Линеарен во К
B.Квадратски во К
C.Кубен во К
D.Експоненцијален во К",a,,true
"Економијата е во длабока рецесија. Со оглед на оваа економска ситуација која од следните изјави за монетарната политика е точна?
A.Експанзионерната политика само ќе ја влоши рецесијата.
B.Експанзионерната политика во голема мера ја зголемува собната побарувачка ако инвестициите се чувствителни на промените во каматната стапка.
C.Контракционерната политика е соодветен стимул за инвестиции и потрошувачка.
D.Ако побарувачката на пари е совршено еластична експанзија на монетарната политика може да биде прилично ефикасна.",b,,true
" Оваа маркетинг и комуникациска алатка нуди директна индукција или поттик за охрабрување на клиентите да купат производ/услуга:
A.Реклама.
B.Односи со јавноста.
C.Унапредување на продажбата.
D.Директен маркетинг.",c,,false
"Кои од следниве карактеристики генерално се во согласност со датумското силување?
A.употреба на прекумерна сила
B.Преднаметана
C.сексуално мотивирани
D.вклучува употреба на оружје.",c,,false
"Во серија коло, ако струјата во една светилка е 2 А, струјата во светилката до неа е
A.Половина, 1 А
B.02:00
C.Зависи која лампа е поблиску до батеријата
D.Нема доволно информации да се каже",b,,false
"Кој е официјалниот јазик на Холандија?
A.Дански
B.Шведски
C.Германски
D.Холандски",d,,true
"Која психолошка перспектива била најпопуларна на почетокот на дваесеттиот век во Западна Европа?
A.Невронаучност
B.Еволуционер
C.Однесувач
D.Психоаналитички",d,,true
"Кое од следните е најверојатно да предизвика посилен економски раст со текот на времето?
A.Побрза потрошувачка на природни ресурси.
B.Повисока стапка на неписменост на возрасните.
C.Намалување на капиталната стока.
D.Даночни кредити за инвестиции.",d,,true
"Патувајќи со почетна брзина од 1,5 × 10^6 m/s, протон влегува во регион со постојано магнетно поле со светлинска величина 1,5 T. Ако векторот на првичната брзина на протонот прави агол од 30° со магнетното поле, пресметајте ја брзината на протонот 4 s по влегувањето во магнетното поле.
A.5,0 × 10^6 m/s
B.7,5 × 10^6 m/s
C.1,5 × 10^6 m/s
D.3,0 × 10^6 m/s",c,,true
"Негативната остаточна автокорелација е индицирана со која од следниве?
A.Циклична шема во остатоците
B.Наизменична шема во остатоците
C.Целосна случајност во остатоците
D.Остатоци кои се блиску до нулата",b,,false
"Во xy-рамнината, графиката на x^(log y) = y^log x е
A.Отворениот прв квадрант
B.Затворена крива.
C.Зрак во отворениот прв квадрант.
D.Една точка.",a,,true
"Енергијата ослободена од распадот на високоенергетските фосфати, ATP и фосфокреатинот, може да одржи максимална вежба за напор за околу:
A.1-2 секунди.
B.5-10 секунди.
C.30-40 секунди.
D.50-60 секунди.",b,,true
"Мутациите кои предизвикуваат ахондроплазија врши ефект кој може да се класифицира како:
A.Доминантна негативна.
B.Добивање на функција.
C.Хаплоинзификуваност.
D.губење на функцијата.",b,,false
"Кој од овие хорор филмови предизвика најмногу продолженија?
A.Врескај.
B.Вилици'
C.Ноќ на вештерките.
D.Петок 13-ти'",d,,true
"Бизнисите се занимаваат со социјално сметководство поради барањата од _________, со цел да се идентификуваат ________, да се подобрат ___________ и да се охрабрат _________ и ___________
A.Учесници, ризици, управување со учесниците, одговорност, транспарентност
B.Учесници, одговорност, транспарентност, ризици, управување со учесниците
C.Учесници, одговорност, ризици, учесници, менаџмент на учесниците
D.Учесници, управување со учесниците, транспарентност, ризици, одговорност",a,,true
"Програмер ја напишал програмата подолу. Програмата користи список на броеви наречени numList. Програмата е наменета за прикажување на збир на броевите во листата.
 сума ← numList [1]
 За секоја вредност во numList
 сума ← сума + вредност
 Збир на дисплеи
 За да ја тестира програмата, програмерот го инициализира numList на [0 , 1 , 4 , 5]. Програмата прикажува 10, а програмерот заклучува дека програмата работи според намената. Кое од следниве е вистина?
A.Заклучокот е точен; програмата работи според намената.
B.Заклучокот е неточен; програмата не ја прикажува точната вредност за тест случајот [0, 1, 4, 5].
C.Заклучокот е неточен; користејќи го тест случајот [0, 1, 4, 5] не е доволно за да се заклучи програмата е точна.
D.Заклучокот е неточен; користејќи го тест случајот [0, 1, 4, 5] само потврдува дека програмата работи за листи во зголемување на редоследот.",c,,true
"Зошто Парфит се спротивставува на еднаквоста?
A.Тој тврди отколку нееднаквото општество е неизбежно.
B.Тој тврди дека давајќи приоритет на потребите на сиромашните, можеме да ја зголемиме еднаквоста.
C.Тој тврди дека ние сме одговорни за нашата сиромаштија.
D.Тој ја отфрла идејата за еднаквост.",b,,false
"Резервоарот е во форма на триаголна призма. Ако триаголната основа има површина од 116 квадратни метри, а резервоарот е висок 30 стапки, колку вода би содржел резервоарот кога ќе биде полн?
A.1725 стапки^3
B.1740 стапки^3
C.3480 стапки^3
D.6960 стапки^3",c,,true
"Истражувањето на Гарсија и Келинг во врска со учените верзии утврдило дека кои од следните UCS и CS парови се најмоќни и најбрзо се учат?
A.извршување на задача и добивање на награда за храна
B.гадење и храна или пијалок
C.движење и шок
D.казни и награди",b,,false
"Број, заокружен до најблиските илјади, е 47.000. Кој број може да е бројот кој е заокружен?
A.46,295
B.46,504
C.47,520
D.47,924",b,,true
