Question,CorrectAnswer,GivenAnswer,Correct
"البيان 1 | في مجموعة (ab)^{-2} = b^{-2}a^{-2}. البيان 2 | في مجموعة (ab)^n = a^nb^n.
A.صحيح، صحيح
B.خطأ, خطأ
C.صواب، خطأ
D.خطأ، صحيح",b,,true
�سياسية الأمريكية
A.أقل اهتماما بالتأثير على نتائج الانتخابات
B.أقل وضوحا مع الأيديولوجيات السياسية المتسقة
C.أقل فعالية في جمع الأموال من المؤيدين السياسيين
D.أكثر قدرة على عكس أهداف دوائرهم الانتخابية بأكملها",b,,true
"بالانتقال بسرعة ابتدائية مقدارها 1.5 × 10 ^ 6 م / ث ، يدخل البروتون منطقة ذات مجال مغناطيسي ثابت مقدارها 1.5 T. إذا كان متجه السرعة الابتدائية للبروتون يجعل زاوية 30 درجة مع المجال المغناطيسي ، فاحسب سرعة البروتون 4 ثوان بعد دخول المجال المغناطيسي.
A.5.0 × 10^6 م/ث
B.7.5 × 10^6 م/ث
C.1.5 × 10^6 م/ث
D.3.0 × 10^6 م/ث",c,,true
" تقدم أداة التسويق والاتصال هذه حافزا مباشرا أو حافزا لتشجيع العملاء على شراء منتج / خدمة:
A.الاعلان.
B.العلاقات العامة.
C.ترويج المبيعات.
D.التسويق المباشر.",c,,true
"أوجد طول المنحنى y = ln x بين النقطتين حيث y = 1/2 و y = 1.
A.0.53
B.0.86
C.1.18
D.1.36",c,,true
"الطفرات التي تسبب الودانة لها تأثير يمكن تصنيفه على النحو التالي:
A.السلبية المهيمنة.
B.كسب الوظيفة.
C.هابلوينكفاي.
D.فقدان الوظيفة.",b,,false
"يقوم الطلاب بإجراء تمرين فصل الصباغ النباتي الذي يتطلب منهم استخدام غرفة كروماتوغرافيا مغلقة مع كمية صغيرة من الأسيتون في قاع الغرفة. تتضمن تحذيرات السلامة الخاصة بالأسيتون بيانا بأنه مهيج للعين والجلد وله أبخرة قابلة للاشتعال. ما هي احتياطات السلامة التي يجب على الطلاب اتخاذها أثناء إجراء التمرين؟
A.ارتداء قفازات مقاومة للحريق لحمل الحجرة إلى غطاء دخان إذا اشتعلت النيران في الأسيتون
B.وضع الحجرة في خزانة مغلقة ومظلمة طوال مدة فصل الصباغ
C.ارتداء قفازات جلدية وتغطية الأنف والفم بقناع الجسيمات
D.ارتداء نظارات واقية وقفازات من نوع النتريل وإبقاء جميع حاويات الأسيتون مغلقة",d,,true
"في أي حالة تم تعيين فيلم ماغنوليا عام 1999؟
A.كاليفورنيا
B.ساوث كارولينا
C.جورجيا
D.تكساس",a,,true
"من المرجح أن يكون العجز المكتسب مرتبطا بشكل مباشر ب
A.تأثير بارنوم.
B.التحيز لخدمة الذات.
C.موضع تحكم خارجي.
D.احترام إيجابي غير مشروط.",c,,false
